location,date,vaccine,total_vaccinations
Chile,2021-04-13,Sinovac,10952773
Chile,2021-04-14,Pfizer/BioNTech,1667301
Chile,2021-04-14,Sinovac,11092765
Chile,2021-04-15,Pfizer/BioNTech,1735331
Chile,2021-04-15,Sinovac,11231931
Chile,2021-04-16,Pfizer/BioNTech,1786088
Chile,2021-04-16,Sinovac,11375390
Chile,2021-04-17,Pfizer/BioNTech,1792015
Chile,2021-04-17,Sinovac,11391751
Chile,2021-04-18,Pfizer/BioNTech,1792692
Chile,2021-04-18,Sinovac,11393712
Chile,2021-04-19,Pfizer/BioNTech,1816757
Chile,2021-04-19,Sinovac,11564611
Chile,2021-04-20,Pfizer/BioNTech,1861229
Chile,2021-04-20,Sinovac,11709491
Chile,2021-04-21,Pfizer/BioNTech,1907301
Chile,2021-04-21,Sinovac,11841026
Chile,2021-04-22,Pfizer/BioNTech,1954422
Chile,2021-04-22,Sinovac,11994635
Chile,2021-04-23,Pfizer/BioNTech,1983408
Chile,2021-04-23,Sinovac,12149280
Chile,2021-04-24,Pfizer/BioNTech,1985805
Chile,2021-04-24,Sinovac,12164567
Chile,2021-04-25,Pfizer/BioNTech,1985806
Chile,2021-04-25,Sinovac,12165609
Chile,2021-04-26,Pfizer/BioNTech,2031180
Chile,2021-04-26,Sinovac,12316940
Chile,2021-04-27,Pfizer/BioNTech,2095065
Chile,2021-04-27,Sinovac,12424597
Chile,2021-04-28,Oxford/AstraZeneca,3607
Chile,2021-04-28,Pfizer/BioNTech,2149944
Chile,2021-04-28,Sinovac,12535250
Chile,2021-04-29,Oxford/AstraZeneca,10150
Chile,2021-04-29,Pfizer/BioNTech,2182512
Chile,2021-04-29,Sinovac,12651553
Chile,2021-04-30,Oxford/AstraZeneca,23877
Chile,2021-04-30,Pfizer/BioNTech,2213563
Chile,2021-04-30,Sinovac,12694645
Chile,2021-05-01,Oxford/AstraZeneca,24163
Chile,2021-05-01,Pfizer/BioNTech,2214740
Chile,2021-05-01,Sinovac,12695482
Chile,2021-05-02,Oxford/AstraZeneca,24345
Chile,2021-05-02,Pfizer/BioNTech,2215132
Chile,2021-05-02,Sinovac,12696374
Chile,2021-05-03,Oxford/AstraZeneca,44442
Chile,2021-05-03,Pfizer/BioNTech,2239040
Chile,2021-05-03,Sinovac,12804249
Chile,2021-05-04,Oxford/AstraZeneca,61214
Chile,2021-05-04,Pfizer/BioNTech,2285204
Chile,2021-05-04,Sinovac,12911008
Chile,2021-05-05,Oxford/AstraZeneca,71040
Chile,2021-05-05,Pfizer/BioNTech,2333749
Chile,2021-05-05,Sinovac,13027780
Chile,2021-05-06,Oxford/AstraZeneca,78256
Chile,2021-05-06,Pfizer/BioNTech,2374625
Chile,2021-05-06,Sinovac,13137951
Chile,2021-05-07,Oxford/AstraZeneca,82404
Chile,2021-05-07,Pfizer/BioNTech,2408633
Chile,2021-05-07,Sinovac,13247771
Chile,2021-05-08,Oxford/AstraZeneca,83074
Chile,2021-05-08,Pfizer/BioNTech,2414372
Chile,2021-05-08,Sinovac,13266954
Chile,2021-05-09,Oxford/AstraZeneca,83144
Chile,2021-05-09,Pfizer/BioNTech,2414437
Chile,2021-05-09,Sinovac,13268224
Chile,2021-05-10,Oxford/AstraZeneca,86100
Chile,2021-05-10,Pfizer/BioNTech,2453942
Chile,2021-05-10,Sinovac,13399486
Chile,2021-05-11,Oxford/AstraZeneca,88079
Chile,2021-05-11,Pfizer/BioNTech,2520114
Chile,2021-05-11,Sinovac,13524109
Chile,2021-05-12,Oxford/AstraZeneca,89747
Chile,2021-05-12,Pfizer/BioNTech,2579609
Chile,2021-05-12,Sinovac,13646313
Chile,2021-05-13,Oxford/AstraZeneca,90299
Chile,2021-05-13,Pfizer/BioNTech,2627547
Chile,2021-05-13,Sinovac,13755512
Chile,2021-05-14,Oxford/AstraZeneca,90541
Chile,2021-05-14,Pfizer/BioNTech,2672483
Chile,2021-05-14,Sinovac,13869823
Chile,2021-05-15,Oxford/AstraZeneca,90581
Chile,2021-05-15,Pfizer/BioNTech,2672777
Chile,2021-05-15,Sinovac,13870946
Chile,2021-05-16,Oxford/AstraZeneca,90581
Chile,2021-05-16,Pfizer/BioNTech,2672857
Chile,2021-05-16,Sinovac,13871302
Chile,2021-05-17,Oxford/AstraZeneca,90876
Chile,2021-05-17,Pfizer/BioNTech,2726250
Chile,2021-05-17,Sinovac,13989282
Chile,2021-05-18,Oxford/AstraZeneca,92306
Chile,2021-05-18,Pfizer/BioNTech,2804917
Chile,2021-05-18,Sinovac,14092979
Chile,2021-05-19,Oxford/AstraZeneca,98824
Chile,2021-05-19,Pfizer/BioNTech,2884510
Chile,2021-05-19,Sinovac,14173895
Chile,2021-05-20,Oxford/AstraZeneca,105542
Chile,2021-05-20,Pfizer/BioNTech,2955512
Chile,2021-05-20,Sinovac,14288020
Chile,2021-05-21,Oxford/AstraZeneca,105613
Chile,2021-05-21,Pfizer/BioNTech,2962564
Chile,2021-05-21,Sinovac,14290562
Chile,2021-05-22,Oxford/AstraZeneca,106106
Chile,2021-05-22,Pfizer/BioNTech,2975159
Chile,2021-05-22,Sinovac,14310581
Chile,2021-05-23,Oxford/AstraZeneca,106126
Chile,2021-05-23,Pfizer/BioNTech,2976289
Chile,2021-05-23,Sinovac,14313718
Chile,2021-05-24,Oxford/AstraZeneca,118537
Chile,2021-05-24,Pfizer/BioNTech,3050561
Chile,2021-05-24,Sinovac,14464019
Chile,2021-05-25,Oxford/AstraZeneca,136112
Chile,2021-05-25,Pfizer/BioNTech,3162048
Chile,2021-05-25,Sinovac,14581734
Chile,2021-05-26,Oxford/AstraZeneca,161501
Chile,2021-05-26,Pfizer/BioNTech,3236253
Chile,2021-05-26,Sinovac,14711178
Chile,2021-05-27,Oxford/AstraZeneca,195432
Chile,2021-05-27,Pfizer/BioNTech,3292998
Chile,2021-05-27,Sinovac,14823717
Chile,2021-05-28,Oxford/AstraZeneca,227533
Chile,2021-05-28,Pfizer/BioNTech,3341063
Chile,2021-05-28,Sinovac,14929899
Chile,2021-05-29,Oxford/AstraZeneca,235976
Chile,2021-05-29,Pfizer/BioNTech,3353324
Chile,2021-05-29,Sinovac,14956569
Chile,2021-05-30,Oxford/AstraZeneca,237370
Chile,2021-05-30,Pfizer/BioNTech,3354885
Chile,2021-05-30,Sinovac,14963708
Chile,2021-05-31,CanSino,74
Chile,2021-05-31,Oxford/AstraZeneca,281167
Chile,2021-05-31,Pfizer/BioNTech,3423016
Chile,2021-05-31,Sinovac,15067379
Chile,2021-06-01,CanSino,10455
Chile,2021-06-01,Oxford/AstraZeneca,326574
Chile,2021-06-01,Pfizer/BioNTech,3526339
Chile,2021-06-01,Sinovac,15129647
Chile,2021-06-02,CanSino,33769
Chile,2021-06-02,Oxford/AstraZeneca,359056
Chile,2021-06-02,Pfizer/BioNTech,3606424
Chile,2021-06-02,Sinovac,15197967
Chile,2021-06-03,CanSino,73386
Chile,2021-06-03,Oxford/AstraZeneca,361400
Chile,2021-06-03,Pfizer/BioNTech,3653992
Chile,2021-06-03,Sinovac,15272236
Chile,2021-06-04,CanSino,107745
Chile,2021-06-04,Oxford/AstraZeneca,362954
Chile,2021-06-04,Pfizer/BioNTech,3678508
Chile,2021-06-04,Sinovac,15357003
Chile,2021-06-05,CanSino,117652
Chile,2021-06-05,Oxford/AstraZeneca,363264
Chile,2021-06-05,Pfizer/BioNTech,3683624
Chile,2021-06-05,Sinovac,15379392
Chile,2021-06-06,CanSino,119442
Chile,2021-06-06,Oxford/AstraZeneca,363294
Chile,2021-06-06,Pfizer/BioNTech,3684215
Chile,2021-06-06,Sinovac,15381979
Chile,2021-06-07,CanSino,146908
Chile,2021-06-07,Oxford/AstraZeneca,365250
Chile,2021-06-07,Pfizer/BioNTech,3695954
Chile,2021-06-07,Sinovac,15522241
Chile,2021-06-08,CanSino,166985
Chile,2021-06-08,Oxford/AstraZeneca,366933
Chile,2021-06-08,Pfizer/BioNTech,3709598
Chile,2021-06-08,Sinovac,15671596
Chile,2021-06-09,CanSino,183712
Chile,2021-06-09,Oxford/AstraZeneca,368904
Chile,2021-06-09,Pfizer/BioNTech,3721880
Chile,2021-06-09,Sinovac,15834289
Chile,2021-06-10,CanSino,196867
Chile,2021-06-10,Oxford/AstraZeneca,370192
Chile,2021-06-10,Pfizer/BioNTech,3735838
Chile,2021-06-10,Sinovac,16008999
Chile,2021-06-11,CanSino,200915
Chile,2021-06-11,Oxford/AstraZeneca,371425
Chile,2021-06-11,Pfizer/BioNTech,3752728
Chile,2021-06-11,Sinovac,16165817
Chile,2021-06-12,CanSino,201308
Chile,2021-06-12,Oxford/AstraZeneca,371752
Chile,2021-06-12,Pfizer/BioNTech,3755543
Chile,2021-06-12,Sinovac,16194792
Chile,2021-06-13,CanSino,201357
Chile,2021-06-13,Oxford/AstraZeneca,371767
Chile,2021-06-13,Pfizer/BioNTech,3756088
Chile,2021-06-13,Sinovac,16196250
Chile,2021-06-14,CanSino,205529
Chile,2021-06-14,Oxford/AstraZeneca,372940
Chile,2021-06-14,Pfizer/BioNTech,3788136
Chile,2021-06-14,Sinovac,16380546
Chile,2021-06-15,CanSino,209205
Chile,2021-06-15,Oxford/AstraZeneca,373758
Chile,2021-06-15,Pfizer/BioNTech,3841366
Chile,2021-06-15,Sinovac,16533577
Chile,2021-06-16,CanSino,213159
Chile,2021-06-16,Oxford/AstraZeneca,374621
Chile,2021-06-16,Pfizer/BioNTech,3913043
Chile,2021-06-16,Sinovac,16684007
Chile,2021-06-17,CanSino,216201
Chile,2021-06-17,Oxford/AstraZeneca,375402
Chile,2021-06-17,Pfizer/BioNTech,3979783
Chile,2021-06-17,Sinovac,16797456
Chile,2021-06-18,CanSino,218577
Chile,2021-06-18,Oxford/AstraZeneca,376248
Chile,2021-06-18,Pfizer/BioNTech,4017394
Chile,2021-06-18,Sinovac,16863900
Chile,2021-06-19,CanSino,218855
Chile,2021-06-19,Oxford/AstraZeneca,376392
Chile,2021-06-19,Pfizer/BioNTech,4028897
Chile,2021-06-19,Sinovac,16888695
Chile,2021-06-20,CanSino,218867
Chile,2021-06-20,Oxford/AstraZeneca,376402
Chile,2021-06-20,Pfizer/BioNTech,4030128
Chile,2021-06-20,Sinovac,16891396
Chile,2021-06-21,CanSino,218945
Chile,2021-06-21,Oxford/AstraZeneca,376524
Chile,2021-06-21,Pfizer/BioNTech,4039839
Chile,2021-06-21,Sinovac,16901214
Chile,2021-06-22,CanSino,222707
Chile,2021-06-22,Oxford/AstraZeneca,378353
Chile,2021-06-22,Pfizer/BioNTech,4202958
Chile,2021-06-22,Sinovac,17041348
Chile,2021-06-23,CanSino,235124
Chile,2021-06-23,Oxford/AstraZeneca,380620
Chile,2021-06-23,Pfizer/BioNTech,4318392
Chile,2021-06-23,Sinovac,17162866
Chile,2021-06-24,CanSino,298685
Chile,2021-06-24,Oxford/AstraZeneca,384079
Chile,2021-06-24,Pfizer/BioNTech,4404555
Chile,2021-06-24,Sinovac,17262876
Chile,2021-06-25,CanSino,348770
Chile,2021-06-25,Oxford/AstraZeneca,388137
Chile,2021-06-25,Pfizer/BioNTech,4477309
Chile,2021-06-25,Sinovac,17347165
Chile,2021-06-26,CanSino,358843
Chile,2021-06-26,Oxford/AstraZeneca,389378
Chile,2021-06-26,Pfizer/BioNTech,4498292
Chile,2021-06-26,Sinovac,17367752
Chile,2021-06-27,CanSino,360098
Chile,2021-06-27,Oxford/AstraZeneca,389469
Chile,2021-06-27,Pfizer/BioNTech,4500533
Chile,2021-06-27,Sinovac,17369829
Chile,2021-06-28,CanSino,361324
Chile,2021-06-28,Oxford/AstraZeneca,389635
Chile,2021-06-28,Pfizer/BioNTech,4503229
Chile,2021-06-28,Sinovac,17371347
Chile,2021-06-29,CanSino,393223
Chile,2021-06-29,Oxford/AstraZeneca,395448
Chile,2021-06-29,Pfizer/BioNTech,4636861
Chile,2021-06-29,Sinovac,17449313
Chile,2021-06-30,CanSino,416123
Chile,2021-06-30,Oxford/AstraZeneca,399711
Chile,2021-06-30,Pfizer/BioNTech,4768967
Chile,2021-06-30,Sinovac,17494959
Chile,2021-07-01,CanSino,430130
Chile,2021-07-01,Oxford/AstraZeneca,402762
Chile,2021-07-01,Pfizer/BioNTech,4904100
Chile,2021-07-01,Sinovac,17525506
Chile,2021-07-02,CanSino,441602
Chile,2021-07-02,Oxford/AstraZeneca,405349
Chile,2021-07-02,Pfizer/BioNTech,5001928
Chile,2021-07-02,Sinovac,17555365
Chile,2021-07-03,CanSino,445032
Chile,2021-07-03,Oxford/AstraZeneca,405941
Chile,2021-07-03,Pfizer/BioNTech,5025227
Chile,2021-07-03,Sinovac,17566016
Chile,2021-07-04,CanSino,445433
Chile,2021-07-04,Oxford/AstraZeneca,406009
Chile,2021-07-04,Pfizer/BioNTech,5028222
Chile,2021-07-04,Sinovac,17567060
Chile,2021-07-05,CanSino,455839
Chile,2021-07-05,Oxford/AstraZeneca,409863
Chile,2021-07-05,Pfizer/BioNTech,5121594
Chile,2021-07-05,Sinovac,17614201
Chile,2021-07-06,CanSino,463429
Chile,2021-07-06,Oxford/AstraZeneca,413471
Chile,2021-07-06,Pfizer/BioNTech,5190896
Chile,2021-07-06,Sinovac,17663847
Chile,2021-07-07,CanSino,468226
Chile,2021-07-07,Oxford/AstraZeneca,416535
Chile,2021-07-07,Pfizer/BioNTech,5284596
Chile,2021-07-07,Sinovac,17724369
Chile,2021-07-08,CanSino,472092
Chile,2021-07-08,Oxford/AstraZeneca,418765
Chile,2021-07-08,Pfizer/BioNTech,5360892
Chile,2021-07-08,Sinovac,17798595
Chile,2021-07-09,CanSino,476010
Chile,2021-07-09,Oxford/AstraZeneca,421105
Chile,2021-07-09,Pfizer/BioNTech,5429647
Chile,2021-07-09,Sinovac,17863034
Chile,2021-07-10,CanSino,477584
Chile,2021-07-10,Oxford/AstraZeneca,422125
Chile,2021-07-10,Pfizer/BioNTech,5454681
Chile,2021-07-10,Sinovac,17878804
Chile,2021-07-11,CanSino,477755
Chile,2021-07-11,Oxford/AstraZeneca,422205
Chile,2021-07-11,Pfizer/BioNTech,5457933
Chile,2021-07-11,Sinovac,17880406
Chile,2021-07-12,CanSino,481842
Chile,2021-07-12,Oxford/AstraZeneca,424870
Chile,2021-07-12,Pfizer/BioNTech,5544680
Chile,2021-07-12,Sinovac,17966568
Chile,2021-07-13,CanSino,484675
Chile,2021-07-13,Oxford/AstraZeneca,426720
Chile,2021-07-13,Pfizer/BioNTech,5647884
Chile,2021-07-13,Sinovac,18042569
Chile,2021-07-14,CanSino,487393
Chile,2021-07-14,Oxford/AstraZeneca,428272
Chile,2021-07-14,Pfizer/BioNTech,5722630
Chile,2021-07-14,Sinovac,18126351
Chile,2021-07-15,CanSino,492700
Chile,2021-07-15,Oxford/AstraZeneca,431494
Chile,2021-07-15,Pfizer/BioNTech,5789507
Chile,2021-07-15,Sinovac,18218167
Chile,2021-07-16,CanSino,492797
Chile,2021-07-16,Oxford/AstraZeneca,431604
Chile,2021-07-16,Pfizer/BioNTech,5791953
Chile,2021-07-16,Sinovac,18220326
Chile,2021-07-17,CanSino,493266
Chile,2021-07-17,Oxford/AstraZeneca,431928
Chile,2021-07-17,Pfizer/BioNTech,5801182
Chile,2021-07-17,Sinovac,18234178
Chile,2021-07-18,CanSino,493368
Chile,2021-07-18,Oxford/AstraZeneca,431928
Chile,2021-07-18,Pfizer/BioNTech,5802052
Chile,2021-07-18,Sinovac,18235438
Chile,2021-07-19,CanSino,496002
Chile,2021-07-19,Oxford/AstraZeneca,433828
Chile,2021-07-19,Pfizer/BioNTech,5860961
Chile,2021-07-19,Sinovac,18295279
Chile,2021-07-20,CanSino,497737
Chile,2021-07-20,Oxford/AstraZeneca,435792
Chile,2021-07-20,Pfizer/BioNTech,5940713
Chile,2021-07-20,Sinovac,18346199
Chile,2021-07-21,CanSino,499137
Chile,2021-07-21,Oxford/AstraZeneca,438243
Chile,2021-07-21,Pfizer/BioNTech,6000792
Chile,2021-07-21,Sinovac,18387064
Chile,2021-07-22,CanSino,500730
Chile,2021-07-22,Oxford/AstraZeneca,440781
Chile,2021-07-22,Pfizer/BioNTech,6045940
Chile,2021-07-22,Sinovac,18416141
Chile,2021-07-23,CanSino,501959
Chile,2021-07-23,Oxford/AstraZeneca,444765
Chile,2021-07-23,Pfizer/BioNTech,6134944
Chile,2021-07-23,Sinovac,18437969
Chile,2021-07-24,CanSino,503385
Chile,2021-07-24,Oxford/AstraZeneca,446034
Chile,2021-07-24,Pfizer/BioNTech,6149987
Chile,2021-07-24,Sinovac,18454814
Chile,2021-07-25,CanSino,503427
Chile,2021-07-25,Oxford/AstraZeneca,446067
Chile,2021-07-25,Pfizer/BioNTech,6151225
Chile,2021-07-25,Sinovac,18456439
Chile,2021-07-26,CanSino,504371
Chile,2021-07-26,Oxford/AstraZeneca,449362
Chile,2021-07-26,Pfizer/BioNTech,6189942
Chile,2021-07-26,Sinovac,18470228
Chile,2021-07-27,CanSino,505148
Chile,2021-07-27,Oxford/AstraZeneca,452323
Chile,2021-07-27,Pfizer/BioNTech,6227159
Chile,2021-07-27,Sinovac,18480324
Chile,2021-07-28,CanSino,505680
Chile,2021-07-28,Oxford/AstraZeneca,454285
Chile,2021-07-28,Pfizer/BioNTech,6252725
Chile,2021-07-28,Sinovac,18487422
Chile,2021-07-29,CanSino,506156
Chile,2021-07-29,Oxford/AstraZeneca,455929
Chile,2021-07-29,Pfizer/BioNTech,6335000
Chile,2021-07-29,Sinovac,18493293
Chile,2021-07-30,CanSino,506431
Chile,2021-07-30,Oxford/AstraZeneca,457563
Chile,2021-07-30,Pfizer/BioNTech,6405517
Chile,2021-07-30,Sinovac,18497597
Chile,2021-07-31,CanSino,506443
Chile,2021-07-31,Oxford/AstraZeneca,457912
Chile,2021-07-31,Pfizer/BioNTech,6414921
Chile,2021-07-31,Sinovac,18499037
Chile,2021-08-01,CanSino,506444
Chile,2021-08-01,Oxford/AstraZeneca,457913
Chile,2021-08-01,Pfizer/BioNTech,6415323
Chile,2021-08-01,Sinovac,18499103
Chile,2021-08-02,CanSino,507442
Chile,2021-08-02,Oxford/AstraZeneca,459739
Chile,2021-08-02,Pfizer/BioNTech,6421251
Chile,2021-08-02,Sinovac,18614443
Chile,2021-08-03,CanSino,508295
Chile,2021-08-03,Oxford/AstraZeneca,461888
Chile,2021-08-03,Pfizer/BioNTech,6427398
Chile,2021-08-03,Sinovac,18744238
Chile,2021-08-04,CanSino,508517
Chile,2021-08-04,Oxford/AstraZeneca,463710
Chile,2021-08-04,Pfizer/BioNTech,6485596
Chile,2021-08-04,Sinovac,18748662
Chile,2021-08-05,CanSino,508699
Chile,2021-08-05,Oxford/AstraZeneca,465106
Chile,2021-08-05,Pfizer/BioNTech,6527431
Chile,2021-08-05,Sinovac,18751531
Chile,2021-08-06,CanSino,508878
Chile,2021-08-06,Oxford/AstraZeneca,466365
Chile,2021-08-06,Pfizer/BioNTech,6558256
Chile,2021-08-06,Sinovac,18753928
Chile,2021-08-07,CanSino,508893
Chile,2021-08-07,Oxford/AstraZeneca,466383
Chile,2021-08-07,Pfizer/BioNTech,6559153
Chile,2021-08-07,Sinovac,18754164
Chile,2021-08-08,CanSino,508893
Chile,2021-08-08,Oxford/AstraZeneca,466383
Chile,2021-08-08,Pfizer/BioNTech,6559165
Chile,2021-08-08,Sinovac,18754228
Chile,2021-08-09,CanSino,509113
Chile,2021-08-09,Oxford/AstraZeneca,467172
Chile,2021-08-09,Pfizer/BioNTech,6566682
Chile,2021-08-09,Sinovac,18843897
Chile,2021-08-10,CanSino,509365
Chile,2021-08-10,Oxford/AstraZeneca,467887
Chile,2021-08-10,Pfizer/BioNTech,6574528
Chile,2021-08-10,Sinovac,18922738
Chile,2021-08-11,CanSino,509469
Chile,2021-08-11,Oxford/AstraZeneca,469769
Chile,2021-08-11,Pfizer/BioNTech,6688938
Chile,2021-08-11,Sinovac,18926819
Chile,2021-08-12,CanSino,509577
Chile,2021-08-12,Oxford/AstraZeneca,471277
Chile,2021-08-12,Pfizer/BioNTech,6763507
Chile,2021-08-12,Sinovac,18932138
Chile,2021-08-13,CanSino,509668
Chile,2021-08-13,Oxford/AstraZeneca,472090
Chile,2021-08-13,Pfizer/BioNTech,6810280
Chile,2021-08-13,Sinovac,18935647
Chile,2021-08-14,CanSino,509681
Chile,2021-08-14,Oxford/AstraZeneca,472114
Chile,2021-08-14,Pfizer/BioNTech,6811225
Chile,2021-08-14,Sinovac,18935965
Chile,2021-08-15,CanSino,509681
Chile,2021-08-15,Oxford/AstraZeneca,472116
Chile,2021-08-15,Pfizer/BioNTech,6811309
Chile,2021-08-15,Sinovac,18936301
Chile,2021-08-16,CanSino,510084
Chile,2021-08-16,Oxford/AstraZeneca,473053
Chile,2021-08-16,Pfizer/BioNTech,6815766
Chile,2021-08-16,Sinovac,18990639
Chile,2021-08-17,CanSino,513127
Chile,2021-08-17,Oxford/AstraZeneca,474043
Chile,2021-08-17,Pfizer/BioNTech,6820253
Chile,2021-08-17,Sinovac,19041679
Chile,2021-08-18,CanSino,514295
Chile,2021-08-18,Oxford/AstraZeneca,475245
Chile,2021-08-18,Pfizer/BioNTech,6890919
Chile,2021-08-18,Sinovac,19045398
Croatia,2021-01-01,Pfizer/BioNTech,1960
Croatia,2021-01-08,Johnson&Johnson,1
Croatia,2021-01-08,Moderna,7
Croatia,2021-01-08,Pfizer/BioNTech,30910
Croatia,2021-01-15,Moderna,1497
Croatia,2021-01-15,Oxford/AstraZeneca,2
Croatia,2021-01-15,Pfizer/BioNTech,47993
Croatia,2021-01-22,Moderna,2645
Croatia,2021-01-22,Pfizer/BioNTech,70498
Croatia,2021-01-29,Moderna,2729
Croatia,2021-01-29,Pfizer/BioNTech,86898
Croatia,2021-02-05,Johnson&Johnson,2
Croatia,2021-02-05,Moderna,3206
Croatia,2021-02-05,Oxford/AstraZeneca,7
Croatia,2021-02-05,Pfizer/BioNTech,103848
Croatia,2021-02-12,Moderna,8243
Croatia,2021-02-12,Oxford/AstraZeneca,3180
Croatia,2021-02-12,Pfizer/BioNTech,124500
Croatia,2021-02-19,Johnson&Johnson,3
Croatia,2021-02-19,Moderna,13322
Croatia,2021-02-19,Oxford/AstraZeneca,18944
Croatia,2021-02-19,Pfizer/BioNTech,144358
Croatia,2021-02-26,Moderna,14470
Croatia,2021-02-26,Oxford/AstraZeneca,59733
Croatia,2021-02-26,Pfizer/BioNTech,164238
Croatia,2021-03-05,Moderna,22921
Croatia,2021-03-05,Oxford/AstraZeneca,84063
Croatia,2021-03-05,Pfizer/BioNTech,188147
Croatia,2021-03-12,Johnson&Johnson,6
Croatia,2021-03-12,Moderna,29621
Croatia,2021-03-12,Oxford/AstraZeneca,117175
Croatia,2021-03-12,Pfizer/BioNTech,211486
Croatia,2021-03-19,Johnson&Johnson,12
Croatia,2021-03-19,Moderna,44877
Croatia,2021-03-19,Oxford/AstraZeneca,137717
Croatia,2021-03-19,Pfizer/BioNTech,242438
Croatia,2021-03-26,Johnson&Johnson,15
Croatia,2021-03-26,Moderna,52732
Croatia,2021-03-26,Oxford/AstraZeneca,158130
Croatia,2021-03-26,Pfizer/BioNTech,275851
Croatia,2021-04-02,Johnson&Johnson,17
Croatia,2021-04-02,Moderna,71936
Croatia,2021-04-02,Oxford/AstraZeneca,173797
Croatia,2021-04-02,Pfizer/BioNTech,308069
Croatia,2021-04-09,Johnson&Johnson,42
Croatia,2021-04-09,Moderna,84102
Croatia,2021-04-09,Oxford/AstraZeneca,202455
Croatia,2021-04-09,Pfizer/BioNTech,335764
Croatia,2021-04-16,Johnson&Johnson,46
Croatia,2021-04-16,Moderna,104299
Croatia,2021-04-16,Oxford/AstraZeneca,233643
Croatia,2021-04-16,Pfizer/BioNTech,395588
Croatia,2021-04-23,Johnson&Johnson,46
Croatia,2021-04-23,Moderna,115184
Croatia,2021-04-23,Oxford/AstraZeneca,248319
Croatia,2021-04-23,Pfizer/BioNTech,472981
Croatia,2021-04-30,Johnson&Johnson,789
Croatia,2021-04-30,Moderna,129968
Croatia,2021-04-30,Oxford/AstraZeneca,268197
Croatia,2021-04-30,Pfizer/BioNTech,559081
Croatia,2021-05-07,Johnson&Johnson,3584
Croatia,2021-05-07,Moderna,147184
Croatia,2021-05-07,Oxford/AstraZeneca,308700
Croatia,2021-05-07,Pfizer/BioNTech,732902
Croatia,2021-05-14,Johnson&Johnson,6129
Croatia,2021-05-14,Moderna,172324
Croatia,2021-05-14,Oxford/AstraZeneca,347879
Croatia,2021-05-14,Pfizer/BioNTech,908230
Croatia,2021-05-21,Johnson&Johnson,9438
Croatia,2021-05-21,Moderna,195959
Croatia,2021-05-21,Oxford/AstraZeneca,380907
Croatia,2021-05-21,Pfizer/BioNTech,1061365
Croatia,2021-05-28,Johnson&Johnson,12510
Croatia,2021-05-28,Moderna,211838
Croatia,2021-05-28,Oxford/AstraZeneca,410470
Croatia,2021-05-28,Pfizer/BioNTech,1199345
Croatia,2021-06-04,Johnson&Johnson,14673
Croatia,2021-06-04,Moderna,222886
Croatia,2021-06-04,Oxford/AstraZeneca,428618
Croatia,2021-06-04,Pfizer/BioNTech,1302935
Croatia,2021-06-11,Johnson&Johnson,17472
Croatia,2021-06-11,Moderna,241137
Croatia,2021-06-11,Oxford/AstraZeneca,449799
Croatia,2021-06-11,Pfizer/BioNTech,1466101
Croatia,2021-06-18,Johnson&Johnson,19812
Croatia,2021-06-18,Moderna,259203
Croatia,2021-06-18,Oxford/AstraZeneca,466385
Croatia,2021-06-18,Pfizer/BioNTech,1631934
Croatia,2021-06-25,Johnson&Johnson,21858
Croatia,2021-06-25,Moderna,270185
Croatia,2021-06-25,Oxford/AstraZeneca,476460
Croatia,2021-06-25,Pfizer/BioNTech,1758522
Croatia,2021-07-02,Johnson&Johnson,24768
Croatia,2021-07-02,Moderna,281188
Croatia,2021-07-02,Oxford/AstraZeneca,496187
Croatia,2021-07-02,Pfizer/BioNTech,1891534
Croatia,2021-07-09,Johnson&Johnson,30308
Croatia,2021-07-09,Moderna,288540
Croatia,2021-07-09,Oxford/AstraZeneca,515314
Croatia,2021-07-09,Pfizer/BioNTech,1998128
Croatia,2021-07-16,Johnson&Johnson,37788
Croatia,2021-07-16,Moderna,294860
Croatia,2021-07-16,Oxford/AstraZeneca,521600
Croatia,2021-07-16,Pfizer/BioNTech,2068325
Croatia,2021-07-23,Johnson&Johnson,45106
Croatia,2021-07-23,Moderna,298494
Croatia,2021-07-23,Oxford/AstraZeneca,528655
Croatia,2021-07-23,Pfizer/BioNTech,2138210
Croatia,2021-07-30,Johnson&Johnson,52193
Croatia,2021-07-30,Moderna,302464
Croatia,2021-07-30,Oxford/AstraZeneca,538383
Croatia,2021-07-30,Pfizer/BioNTech,2184377
Croatia,2021-08-06,Johnson&Johnson,55801
Croatia,2021-08-06,Moderna,306196
Croatia,2021-08-06,Oxford/AstraZeneca,542481
Croatia,2021-08-06,Pfizer/BioNTech,2214008
Croatia,2021-08-13,Johnson&Johnson,59517
Croatia,2021-08-13,Moderna,309819
Croatia,2021-08-13,Oxford/AstraZeneca,543723
Croatia,2021-08-13,Pfizer/BioNTech,2244239
Croatia,2021-08-20,Johnson&Johnson,59920
Croatia,2021-08-20,Moderna,309999
Croatia,2021-08-20,Oxford/AstraZeneca,543862
Croatia,2021-08-20,Pfizer/BioNTech,2247795
Cyprus,2021-01-01,Pfizer/BioNTech,369
Cyprus,2021-01-08,Pfizer/BioNTech,6086
Cyprus,2021-01-15,Moderna,0
Cyprus,2021-01-15,Pfizer/BioNTech,10833
Cyprus,2021-01-22,Moderna,210
Cyprus,2021-01-22,Pfizer/BioNTech,17881
Cyprus,2021-01-29,Moderna,420
Cyprus,2021-01-29,Pfizer/BioNTech,24952
